,Location,Latitude,Longitude,Country,ESTNUM
28,Guangzhou,23.12911,113.264385,China,
29,"Bekelam, Bachok",6.037507,102.340661,Malaysia,288
30,Jalan Gambang,3.718788,103.135751,Malaysia,1
31,Guangdong,23.379033,113.763283,China,11
32,Pranburi,12.395836,99.857142,Thailand,102
33,Chumphon,10.49305,99.18002,Thailand,130
