,Location,Latitude,Longitude,Country,ESTNUM
34,Palembang,-2.976073,104.775431,Indonesia,2760
35,Guangdong,23.379033,113.763283,China,53
36,Mekong,13.756331,100.501765,Thailand,275
37,Pursat,12.465182,103.8912,Cambodia,8
38,Hai Phong,20.844911,106.688084,Vietnam,5100
39,Tianbao,23.047321,113.778679,China,189
40,Muar ,2.063052,102.584872,Malaysia,167
41,Chumphon,10.49305,99.18002,Thailand,40
