,Location,Latitude,Longitude,Country,ESTNUM
10,Noi Bai Airport,21.218715,105.804171,Vietnam,616
11,Jalan Batu,2.277572,103.858263,Malaysia,207
12,Don Muang Airport,13.916496,100.600397,Thailand,288
13,Don Muang Airport,13.916496,100.600397,Thailand,509
