,Location,Latitude,Longitude,Country,ESTNUM
2,Hong Kong,22.319201,114.169612,China - Hong Kong,2700
3,Kelantan,6.125397,102.238071,Malaysia,100
4,Kuala Lumpur,3.156949,101.712303,Malaysia,400
5,Yong Pen,2.01196,103.05817,Malaysia,202
6,Tiandu Town ,34.233285,108.875623,China,5
