,Location,Latitude,Longitude,Country,ESTNUM
14,Jalan Segamat,2.479908,102.907876,Malaysia,280
15,Padang Besar,6.662622,100.321665,Malaysia,103
16,Hong Kong,22.319201,114.169612,China - Hong Kong,1944
17,Jalan Segamat,2.479908,102.907876,Malaysia,49
18,Quang Ninh Province,21.006382,107.292514,Vietnam,43
